shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
890093,51.139561,-114.093703,100001,5.551
890093,51.139674,-114.093906,100002,5.570
890093,51.139789,-114.094188,100003,5.594
890093,51.139897,-114.094523,100004,5.620
890093,51.139961,-114.094823,100005,5.642
890093,51.140243,-114.096576,100006,5.769
890093,51.140262,-114.096846,100007,5.788
890093,51.140273,-114.097116,100008,5.807
890093,51.140267,-114.097382,100009,5.825
890093,51.140248,-114.097679,100010,5.846
890093,51.140210,-114.097955,100011,5.866
890093,51.140161,-114.098229,100012,5.886
890093,51.140088,-114.098500,100013,5.907
890093,51.139992,-114.098779,100014,5.929
890093,51.139886,-114.099036,100015,5.950
890093,51.139778,-114.099239,100016,5.969
890093,51.139579,-114.099521,100017,5.999
890093,51.139264,-114.099890,100018,6.042
890093,51.139264,-114.099890,110001,6.042
890093,51.139011,-114.100186,110002,6.077
890093,51.138380,-114.100899,110003,6.163
890093,51.138595,-114.101413,110004,6.206
890093,51.138595,-114.101413,120001,6.206
890093,51.138615,-114.101460,120002,6.210
890093,51.138732,-114.101720,120003,6.233
890093,51.139066,-114.102477,120004,6.297
890093,51.139516,-114.103507,120005,6.385
890093,51.139802,-114.104151,120006,6.440
890093,51.139876,-114.104318,120007,6.455
890093,51.139934,-114.104448,120008,6.466
890093,51.140012,-114.104627,120009,6.481
890093,51.140048,-114.104711,120010,6.488
890093,51.140095,-114.104836,120011,6.498
890093,51.140131,-114.104941,120012,6.507
890093,51.140131,-114.104941,130001,6.507
890093,51.140167,-114.105048,130002,6.515
890093,51.140214,-114.105212,130003,6.528
890093,51.140265,-114.105409,130004,6.543
890093,51.140286,-114.105505,130005,6.550
890093,51.140321,-114.105686,130006,6.563
890093,51.140337,-114.105779,130007,6.570
890093,51.140356,-114.105907,130008,6.579
890093,51.140369,-114.106007,130009,6.586
890093,51.140402,-114.106323,130010,6.609
890093,51.140447,-114.106770,130011,6.640
890093,51.140451,-114.106854,130012,6.646
890093,51.140452,-114.106903,130013,6.650
890093,51.140451,-114.107012,130014,6.657
890093,51.140445,-114.107122,130015,6.665
890093,51.140440,-114.107171,130016,6.668
890093,51.140464,-114.107320,130017,6.679
890093,51.140469,-114.107388,130018,6.684
890093,51.140467,-114.107475,130019,6.690
890093,51.140461,-114.107536,130020,6.694
890093,51.140461,-114.107536,140001,6.694
890093,51.140427,-114.107834,140002,6.716
890093,51.140328,-114.108704,140003,6.777
890093,51.140307,-114.108892,140004,6.791
890093,51.140269,-114.109222,140005,6.814
890093,51.140209,-114.109749,140006,6.852
890093,51.140209,-114.109749,150001,6.852
890093,51.140196,-114.109866,150002,6.860
890093,51.140185,-114.109934,150003,6.865
890093,51.140171,-114.109996,150004,6.870
890093,51.140143,-114.110082,150005,6.877
890093,51.140096,-114.110210,150006,6.887
890093,51.140075,-114.110384,150007,6.899
890093,51.140040,-114.110722,150008,6.923
890093,51.140026,-114.110959,150009,6.940
890093,51.140020,-114.111112,150010,6.951
890093,51.140019,-114.111237,150011,6.959
890093,51.140019,-114.111367,150012,6.968
890093,51.140027,-114.111599,150013,6.985
890093,51.140038,-114.111796,150014,6.999
890093,51.140045,-114.111860,150015,7.003
890093,51.140090,-114.112182,150016,7.026
890093,51.140170,-114.112777,150017,7.069
890093,51.140253,-114.113384,150018,7.112
890093,51.140255,-114.113397,150019,7.113
890093,51.140255,-114.113397,160001,7.113
890093,51.140272,-114.113652,160002,7.131
890093,51.140254,-114.114253,160003,7.173
890093,51.140176,-114.114791,160004,7.212
890093,51.140073,-114.115102,160005,7.237
890093,51.140008,-114.115295,160006,7.252
890093,51.139708,-114.115841,160007,7.303
890093,51.139609,-114.116008,160008,7.319
890093,51.139401,-114.116354,160009,7.352
890093,51.139359,-114.116398,160010,7.358
890093,51.139359,-114.116398,170001,7.358
890093,51.139151,-114.116618,170002,7.386
890093,51.138856,-114.116724,170003,7.419
890093,51.138556,-114.116723,170004,7.453
890093,51.138443,-114.116690,170005,7.465
890093,51.137940,-114.116545,170006,7.522
890093,51.137553,-114.116435,170007,7.566
890093,51.137553,-114.116435,180001,7.566
890093,51.137182,-114.116328,180002,7.608
890093,51.136667,-114.116180,180003,7.666
890093,51.136363,-114.116000,180004,7.702
890093,51.136064,-114.115708,180005,7.741
890093,51.136064,-114.115708,190001,7.741
890093,51.136039,-114.115683,190002,7.745
890093,51.135839,-114.115285,190003,7.780
890093,51.135497,-114.114531,190004,7.845
890093,51.135323,-114.114156,190005,7.878
890093,51.135323,-114.114156,200001,7.878
890093,51.135270,-114.114045,200002,7.888
890093,51.135037,-114.113545,200003,7.931
890093,51.134775,-114.112975,200004,7.981
890093,51.134636,-114.112672,200005,8.007
890093,51.134560,-114.112507,200006,8.021
890093,51.134510,-114.112343,200007,8.034
890093,51.134467,-114.112180,200008,8.046
890093,51.134439,-114.112050,200009,8.056
890093,51.134392,-114.111996,200010,8.062
890093,51.134364,-114.111924,200011,8.068
890093,51.134333,-114.111689,200012,8.085
890093,51.134319,-114.111495,200013,8.099
890093,51.134324,-114.111271,200014,8.114
890093,51.134351,-114.110963,200015,8.136
890093,51.134463,-114.110002,200016,8.204
890093,51.134526,-114.109454,200017,8.243
890093,51.134526,-114.109454,210001,8.243
890093,51.134603,-114.108771,210002,8.292
890093,51.134647,-114.108403,210003,8.318
890093,51.134730,-114.107655,210004,8.371
890093,51.134754,-114.107457,210005,8.386
890093,51.134770,-114.107301,210006,8.397
890093,51.134408,-114.107198,210007,8.438
890093,51.134408,-114.107198,220001,8.438
890093,51.133431,-114.106919,220002,8.548
890093,51.131953,-114.106494,220003,8.715
890093,51.131665,-114.106409,220004,8.748
890093,51.131547,-114.106373,220005,8.761
890093,51.131387,-114.106326,220006,8.779
890093,51.131387,-114.106326,230001,8.779
890093,51.130910,-114.106187,230002,8.833
890093,51.130450,-114.106050,230003,8.885
890093,51.130178,-114.105953,230004,8.916
890093,51.129859,-114.105810,230005,8.953
890093,51.129511,-114.105602,230006,8.994
890093,51.129238,-114.105409,230007,9.028
890093,51.129024,-114.105228,230008,9.055
890093,51.128821,-114.105039,230009,9.081
890093,51.128619,-114.104820,230010,9.108
890093,51.128410,-114.104564,230011,9.137
890093,51.128197,-114.104277,230012,9.168
890093,51.128021,-114.104007,230013,9.196
890093,51.127862,-114.103735,230014,9.222
890093,51.127705,-114.103443,230015,9.248
890093,51.127535,-114.103082,230016,9.280
890093,51.127360,-114.102674,230017,9.315
890093,51.126207,-114.099898,230018,9.548
890093,51.125746,-114.098783,230019,9.641
890093,51.125367,-114.097874,230020,9.717
890093,51.125064,-114.097165,230021,9.777
890093,51.124777,-114.096471,230022,9.835
890093,51.124600,-114.096092,230023,9.869
890093,51.124367,-114.095655,230024,9.909
890093,51.124171,-114.095337,230025,9.940
890093,51.123956,-114.095009,230026,9.973
890093,51.123745,-114.094732,230027,10.004
890093,51.123540,-114.094485,230028,10.032
890093,51.122401,-114.093240,230029,10.186
890093,51.122165,-114.092966,230030,10.218
890093,51.121924,-114.092680,230031,10.252
890093,51.121619,-114.092297,230032,10.295
890093,51.121389,-114.091999,230033,10.328
890093,51.121137,-114.091664,230034,10.365
890093,51.120913,-114.091363,230035,10.397
890093,51.119922,-114.090047,230036,10.541
890093,51.118062,-114.087552,230037,10.812
890093,51.117501,-114.086798,230038,10.894
890093,51.117327,-114.086579,230039,10.918
890093,51.117135,-114.086350,230040,10.945
890093,51.116968,-114.086157,230041,10.968
890093,51.116812,-114.085984,230042,10.989
890093,51.116548,-114.085709,230043,11.024
890093,51.116387,-114.085548,230044,11.045
890093,51.116219,-114.085388,230045,11.067
890093,51.115996,-114.085185,230046,11.096
890093,51.115873,-114.085079,230047,11.111
890093,51.115671,-114.084910,230048,11.137
890093,51.115452,-114.084738,230049,11.164
890093,51.115120,-114.084494,230050,11.205
890093,51.114841,-114.084308,230051,11.238
890093,51.114577,-114.084146,230052,11.270
890093,51.114293,-114.083985,230053,11.303
890093,51.114058,-114.083864,230054,11.331
890093,51.113763,-114.083725,230055,11.365
890093,51.113470,-114.083602,230056,11.399
890093,51.113070,-114.083456,230057,11.444
890093,51.112809,-114.083377,230058,11.474
890093,51.112505,-114.083300,230059,11.508
890093,51.112218,-114.083244,230060,11.540
890093,51.111891,-114.083197,230061,11.577
890093,51.111516,-114.083171,230062,11.619
890093,51.111239,-114.083164,230063,11.649
890093,51.110767,-114.083187,230064,11.702
890093,51.110396,-114.083231,230065,11.743
890093,51.110233,-114.083245,230066,11.761
890093,51.110042,-114.083271,230067,11.783
890093,51.109774,-114.083335,230068,11.813
890093,51.109296,-114.083486,230069,11.867
890093,51.109242,-114.083510,230070,11.874
890093,51.109128,-114.083573,230071,11.887
890093,51.109059,-114.083603,230072,11.895
890093,51.108705,-114.083761,230073,11.936
890093,51.108567,-114.083828,230074,11.952
890093,51.108413,-114.083906,230075,11.970
890093,51.108316,-114.083961,230076,11.981
890093,51.108077,-114.084102,230077,12.010
890093,51.107801,-114.084275,230078,12.043
890093,51.107634,-114.084391,230079,12.063
890093,51.107419,-114.084549,230080,12.089
890093,51.107269,-114.084666,230081,12.108
890093,51.107067,-114.084831,230082,12.133
890093,51.106925,-114.084955,230083,12.151
890093,51.106634,-114.085223,230084,12.189
890093,51.106428,-114.085429,230085,12.216
890093,51.106277,-114.085588,230086,12.236
890093,51.106086,-114.085799,230087,12.262
890093,51.105906,-114.086009,230088,12.287
890093,51.105758,-114.086190,230089,12.307
890093,51.105637,-114.086343,230090,12.325
890093,51.105487,-114.086520,230091,12.345
890093,51.105354,-114.086691,230092,12.364
890093,51.105218,-114.086889,230093,12.385
890093,51.105052,-114.087138,230094,12.410
890093,51.104904,-114.087369,230095,12.434
890093,51.104849,-114.087474,230096,12.443
890093,51.104788,-114.087592,230097,12.454
890093,51.104530,-114.088050,230098,12.497
890093,51.104320,-114.088449,230099,12.533
890093,51.104166,-114.088757,230100,12.561
890093,51.103111,-114.090949,230101,12.754
890093,51.102914,-114.091333,230102,12.789
890093,51.102796,-114.091542,230103,12.809
890093,51.102569,-114.091916,230104,12.845
890093,51.102326,-114.092277,230105,12.882
890093,51.102170,-114.092491,230106,12.905
890093,51.102029,-114.092673,230107,12.925
890093,51.101893,-114.092837,230108,12.944
890093,51.101759,-114.092990,230109,12.962
890093,51.101635,-114.093126,230110,12.979
890093,51.101372,-114.093394,230111,13.014
890093,51.101321,-114.093443,230112,13.021
890093,51.101059,-114.093673,230113,13.054
890093,51.100914,-114.093789,230114,13.072
890093,51.100767,-114.093898,230115,13.090
890093,51.100622,-114.094003,230116,13.108
890093,51.100469,-114.094104,230117,13.126
890093,51.100165,-114.094282,230118,13.162
890093,51.099933,-114.094400,230119,13.189
890093,51.099797,-114.094462,230120,13.205
890093,51.099616,-114.094537,230121,13.226
890093,51.099479,-114.094587,230122,13.241
890093,51.099387,-114.094619,230123,13.252
890093,51.099255,-114.094660,230124,13.267
890093,51.099053,-114.094713,230125,13.290
890093,51.098776,-114.094766,230126,13.321
890093,51.098607,-114.094792,230127,13.340
890093,51.098448,-114.094808,230128,13.357
890093,51.098282,-114.094818,230129,13.376
890093,51.098131,-114.094823,230130,13.393
890093,51.097733,-114.094826,230131,13.437
890093,51.097346,-114.094818,230132,13.480
890093,51.097075,-114.094808,230133,13.510
890093,51.097035,-114.094802,230134,13.515
890093,51.097016,-114.094791,230135,13.517
890093,51.096976,-114.094733,230136,13.523
890093,51.096615,-114.094731,230137,13.563
890093,51.095487,-114.094736,230138,13.689
890093,51.095204,-114.094690,230139,13.720
890093,51.094087,-114.094689,230140,13.845
890093,51.093943,-114.094729,230141,13.861
890093,51.093378,-114.094720,230142,13.924
890093,51.093072,-114.094719,230143,13.958
890093,51.093056,-114.094755,230144,13.961
890093,51.093040,-114.094773,230145,13.963
890093,51.093006,-114.094778,230146,13.967
890093,51.092836,-114.094788,230147,13.986
890093,51.092796,-114.094788,230148,13.990
890093,51.092479,-114.094761,230149,14.025
890093,51.092159,-114.094768,230150,14.061
890093,51.092119,-114.094786,230151,14.066
890093,51.091720,-114.094784,230152,14.110
890093,51.091682,-114.094787,230153,14.114
890093,51.091494,-114.094767,230154,14.135
890093,51.091062,-114.094787,230155,14.183
890093,51.090943,-114.094830,230156,14.197
890093,51.090766,-114.094851,230157,14.216
890093,51.090348,-114.094836,230158,14.263
890093,51.090305,-114.094846,230159,14.268
890093,51.090174,-114.094887,230160,14.283
890093,51.090070,-114.094936,230161,14.295
890093,51.090048,-114.094948,230162,14.297
890093,51.090031,-114.094964,230163,14.300
890093,51.090014,-114.094984,230164,14.302
890093,51.089989,-114.095028,230165,14.306
890093,51.089971,-114.095078,230166,14.310
890093,51.089965,-114.095103,230167,14.312
890093,51.089958,-114.095162,230168,14.316
890093,51.089959,-114.095246,230169,14.322
890093,51.089964,-114.095287,230170,14.325
890093,51.089966,-114.095338,230171,14.329
890093,51.089981,-114.095419,230172,14.335
890093,51.090003,-114.095559,230173,14.345
890093,51.090071,-114.095904,230174,14.370
890093,51.090119,-114.096130,230175,14.387
890093,51.090151,-114.096272,230176,14.397
890093,51.090205,-114.096490,230177,14.414
890093,51.090384,-114.097180,230178,14.466
890093,51.090471,-114.097532,230179,14.492
890093,51.090515,-114.097712,230180,14.506
890093,51.090700,-114.098442,230181,14.561
890093,51.090728,-114.098574,230182,14.571
890093,51.090740,-114.098633,230183,14.575
890093,51.090763,-114.098789,230184,14.586
890093,51.090770,-114.098863,230185,14.592
890093,51.090777,-114.098915,230186,14.595
890093,51.090780,-114.098969,230187,14.599
890093,51.091018,-114.099736,230188,14.659
890093,51.091105,-114.100032,230189,14.682
890093,51.091194,-114.100328,230190,14.705
890093,51.091386,-114.100928,230191,14.752
890093,51.091530,-114.101366,230192,14.787
890093,51.091673,-114.101820,230193,14.822
890093,51.091808,-114.102266,230194,14.857
890093,51.091859,-114.102428,230195,14.870
890093,51.091952,-114.102731,230196,14.893
890093,51.092075,-114.103189,230197,14.928
890093,51.092167,-114.103552,230198,14.956
890093,51.092281,-114.104037,230199,14.992
890093,51.092793,-114.106299,230200,15.160
890093,51.092688,-114.106363,230201,15.173
890093,51.092532,-114.106454,230202,15.191
890093,51.092504,-114.106467,230203,15.195
890093,51.092339,-114.106558,230204,15.214
890093,51.092165,-114.106649,230205,15.234
890093,51.091751,-114.106866,230206,15.283
890093,51.091460,-114.107024,230207,15.317
890093,51.091153,-114.107177,230208,15.353
890093,51.090245,-114.107640,230209,15.459
890093,51.089841,-114.107903,230210,15.508
890093,51.089457,-114.108107,230211,15.553
890093,51.087547,-114.109125,230212,15.777
890093,51.087409,-114.108481,230213,15.825
890093,51.087285,-114.107884,230214,15.869
890093,51.087161,-114.107292,230215,15.912
890093,51.087036,-114.106706,230216,15.956
890093,51.086912,-114.106114,230217,15.999
890093,51.086789,-114.105532,230218,16.042
890093,51.086670,-114.104939,230219,16.086
890093,51.086534,-114.104325,230220,16.132
890093,51.086415,-114.103736,230221,16.175
890093,51.086359,-114.103484,230222,16.194
890093,51.086225,-114.103028,230223,16.229
890093,51.086159,-114.102836,230224,16.244
890093,51.086111,-114.102692,230225,16.256
890093,51.086018,-114.102461,230226,16.275
890093,51.085932,-114.102282,230227,16.291
890093,51.085918,-114.102252,230228,16.293
890093,51.085800,-114.102049,230229,16.313
890093,51.085668,-114.101807,230230,16.335
890093,51.085394,-114.101317,230231,16.381
890093,51.085323,-114.101189,230232,16.393
890093,51.085323,-114.101189,240001,16.393
890093,51.085135,-114.100852,240002,16.424
890093,51.084989,-114.100592,240003,16.449
890093,51.084875,-114.100387,240004,16.468
890093,51.084619,-114.099926,240005,16.511
890093,51.084355,-114.099456,240006,16.555
890093,51.084095,-114.098991,240007,16.599
890093,51.083908,-114.098653,240008,16.630
890093,51.083908,-114.098653,250001,16.630
890093,51.083836,-114.098524,250002,16.642
890093,51.083566,-114.098043,250003,16.688
